Titulo;Descripcion;Categoria;latitud;longitud;fecha del hecho;provincia;hora
9609;Vuelco-Despistes;Accidente automovilistico;-31;-64;25/3/2018;Buenos Aires;23
9610;Vuelco-Despistes;Accidente automovilistico;-33;-64;26/3/2018;Buenos Aires;23
9611;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;8/7/2018;Buenos Aires;23
9612;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;8/7/2018;Buenos Aires;23
9613;Colision vehiculo-objeto;Accidente automovilistico;-31;-64;15/7/2018;Buenos Aires;23
9614;Colision vehiculo-persona;Accidente automovilistico;-32;-64;9/7/2018;Buenos Aires;23
9615;Colision vehiculo-persona;Accidente automovilistico;-32;-64;9/7/2018;Buenos Aires;23
9616;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;30/7/2018;Buenos Aires;23
9617;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;30/7/2018;Buenos Aires;23
9618;Colision vehiculo-objeto;Accidente automovilistico;-31;-64;7/7/2018;Buenos Aires;23
9619;Colision vehiculo-vehiculo;Accidente automovilistico;-33;-64;6/2/2018;Buenos Aires;23
9620;Colision vehiculo-vehiculo;Accidente automovilistico;-33;-64;6/2/2018;Buenos Aires;23
9621;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;27/2/2018;Buenos Aires;23
9622;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;27/2/2018;Buenos Aires;23
9623;Sin determinar;Accidente automovilistico;-31;-65;14/2/2018;Buenos Aires;23
9624;Sin determinar;Accidente automovilistico;-31;-65;14/2/2018;Buenos Aires;23
9625;Sin determinar;Accidente automovilistico;-31;-65;6/2/2018;Buenos Aires;23
9626;Vuelco-Despistes;Accidente automovilistico;-33;-62;18/3/2018;Buenos Aires;23
9627;Vuelco-Despistes;Accidente automovilistico;-33;-62;18/3/2018;Buenos Aires;23
9628;Sin determinar;Accidente automovilistico;-31;-64;21/3/2018;Buenos Aires;23
9629;Sin determinar;Accidente automovilistico;-31;-64;21/3/2018;Buenos Aires;23
9630;Colision vehiculo-objeto;Accidente automovilistico;-31;-64;15/4/2018;Buenos Aires;23
9631;Colision vehiculo-objeto;Accidente automovilistico;-31;-64;15/4/2018;Buenos Aires;23
9632;Sin determinar;Accidente automovilistico;-31;-64;28/4/2018;Buenos Aires;23
9633;Colision vehiculo-persona;Accidente automovilistico;-31;-64;2/4/2018;Buenos Aires;23
9634;Colision vehiculo-persona;Accidente automovilistico;-31;-64;2/4/2018;Buenos Aires;23
9635;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;3/4/2018;Buenos Aires;23
9636;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;3/4/2018;Buenos Aires;23
9637;Vuelco-Despistes;Accidente automovilistico;-31;-64;21/4/2018;Buenos Aires;23
9638;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;2/5/2018;Buenos Aires;23
9639;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;2/5/2018;Buenos Aires;23
9640;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;15/5/2018;Buenos Aires;23
9641;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;15/5/2018;Buenos Aires;23
9642;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;15/5/2018;Buenos Aires;23
9643;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;15/5/2018;Buenos Aires;23
9644;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;21/5/2018;Buenos Aires;23
9645;Colision vehiculo-vehiculo;Accidente automovilistico;-31;-64;21/5/2018;Buenos Aires;23
9646;Sin determinar;Accidente automovilistico;-35;-58;3/1/2018;Buenos Aires;23
9647;Sin determinar;Accidente automovilistico;-35;-58;3/1/2018;Buenos Aires;23
9648;Colision vehiculo-persona;Accidente automovilistico;-35;-58;9/1/2018;Buenos Aires;23
9649;Colision vehiculo-persona;Accidente automovilistico;-35;-58;9/1/2018;Buenos Aires;23
9650;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/1/2018;Buenos Aires;23
9651;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/1/2018;Buenos Aires;23
9652;Colision vehiculo-persona;Accidente automovilistico;-35;-58;19/1/2018;Buenos Aires;23
9653;Colision vehiculo-persona;Accidente automovilistico;-35;-58;19/1/2018;Buenos Aires;23
9654;Colision vehiculo-persona;Accidente automovilistico;-35;-58;1/1/2018;Buenos Aires;23
9655;Colision vehiculo-persona;Accidente automovilistico;-35;-58;1/1/2018;Buenos Aires;23
9656;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;14/1/2018;Buenos Aires;23
9657;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;14/1/2018;Buenos Aires;23
9658;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;10/1/2018;Buenos Aires;23
9659;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;10/1/2018;Buenos Aires;23
9660;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;26/1/2018;Buenos Aires;23
9661;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;26/1/2018;Buenos Aires;23
9662;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/1/2018;Buenos Aires;23
9663;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/1/2018;Buenos Aires;23
9664;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/1/2018;Buenos Aires;23
9665;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/1/2018;Buenos Aires;23
9666;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/1/2018;Buenos Aires;23
9667;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/1/2018;Buenos Aires;23
9668;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/1/2018;Buenos Aires;23
9669;Colision vehiculo-persona;Accidente automovilistico;-35;-58;5/1/2018;Buenos Aires;23
9670;Colision vehiculo-persona;Accidente automovilistico;-35;-58;5/1/2018;Buenos Aires;23
9671;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;15/2/2018;Buenos Aires;23
9672;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;15/2/2018;Buenos Aires;23
9673;Colision vehiculo-persona;Accidente automovilistico;-35;-58;17/2/2018;Buenos Aires;23
9674;Colision vehiculo-persona;Accidente automovilistico;-35;-58;17/2/2018;Buenos Aires;23
9675;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;6/2/2018;Buenos Aires;23
9676;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;6/2/2018;Buenos Aires;23
9677;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;6/2/2018;Buenos Aires;23
9678;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;17/2/2018;Buenos Aires;23
9679;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;17/2/2018;Buenos Aires;23
9680;Colision vehiculo-persona;Accidente automovilistico;-35;-58;22/2/2018;Buenos Aires;23
9681;Colision vehiculo-persona;Accidente automovilistico;-35;-58;22/2/2018;Buenos Aires;23
9682;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;24/2/2018;Buenos Aires;23
9683;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;24/2/2018;Buenos Aires;23
9684;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;24/2/2018;Buenos Aires;23
9685;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;24/2/2018;Buenos Aires;23
9686;Colision vehiculo-persona;Accidente automovilistico;-35;-58;17/2/2018;Buenos Aires;23
9687;Colision vehiculo-persona;Accidente automovilistico;-35;-58;17/2/2018;Buenos Aires;23
9688;Colision vehiculo-persona;Accidente automovilistico;-35;-58;28/2/2018;Buenos Aires;23
9689;Colision vehiculo-persona;Accidente automovilistico;-35;-58;28/2/2018;Buenos Aires;23
9690;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/3/2018;Buenos Aires;23
9691;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/3/2018;Buenos Aires;23
9692;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/3/2018;Buenos Aires;23
9693;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;9/3/2018;Buenos Aires;23
9694;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/3/2018;Buenos Aires;23
9695;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/3/2018;Buenos Aires;23
9696;Colision vehiculo-persona;Accidente automovilistico;-35;-58;13/3/2018;Buenos Aires;23
9697;Colision vehiculo-persona;Accidente automovilistico;-35;-58;13/3/2018;Buenos Aires;23
9698;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/3/2018;Buenos Aires;23
9699;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/3/2018;Buenos Aires;23
9700;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/3/2018;Buenos Aires;23
9701;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/3/2018;Buenos Aires;23
9702;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/4/2018;Buenos Aires;23
9703;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/4/2018;Buenos Aires;23
9704;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/4/2018;Buenos Aires;23
9705;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/4/2018;Buenos Aires;23
9706;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/4/2018;Buenos Aires;23
9707;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/4/2018;Buenos Aires;23
9708;Colision vehiculo-persona;Accidente automovilistico;-35;-58;28/4/2018;Buenos Aires;23
9709;Colision vehiculo-persona;Accidente automovilistico;-35;-58;28/4/2018;Buenos Aires;23
9710;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/4/2018;Buenos Aires;23
9711;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/4/2018;Buenos Aires;23
9712;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;27/4/2018;Buenos Aires;23
9713;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;27/4/2018;Buenos Aires;23
9714;Colision vehiculo-persona;Accidente automovilistico;-35;-58;12/4/2018;Buenos Aires;23
9715;Colision vehiculo-persona;Accidente automovilistico;-35;-58;12/4/2018;Buenos Aires;23
9716;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;7/4/2018;Buenos Aires;23
9717;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;7/4/2018;Buenos Aires;23
9718;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;13/4/2018;Buenos Aires;23
9719;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;13/4/2018;Buenos Aires;23
9720;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/4/2018;Buenos Aires;23
9721;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/4/2018;Buenos Aires;23
9722;Colision vehiculo-persona;Accidente automovilistico;-35;-58;2/4/2018;Buenos Aires;23
9723;Colision vehiculo-persona;Accidente automovilistico;-35;-58;2/4/2018;Buenos Aires;23
9724;Colision vehiculo-persona;Accidente automovilistico;-35;-58;21/4/2018;Buenos Aires;23
9725;Colision vehiculo-persona;Accidente automovilistico;-35;-58;21/4/2018;Buenos Aires;23
9726;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/4/2018;Buenos Aires;23
9727;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/4/2018;Buenos Aires;23
9728;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;30/4/2018;Buenos Aires;23
9729;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;30/4/2018;Buenos Aires;23
9730;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
9731;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
9732;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;29/5/2018;Buenos Aires;23
9733;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;29/5/2018;Buenos Aires;23
9734;Colision vehiculo-persona;Accidente automovilistico;-35;-58;15/5/2018;Buenos Aires;23
9735;Colision vehiculo-persona;Accidente automovilistico;-35;-58;15/5/2018;Buenos Aires;23
9736;Colision vehiculo-persona;Accidente automovilistico;-35;-58;9/5/2018;Buenos Aires;23
9737;Colision vehiculo-persona;Accidente automovilistico;-35;-58;9/5/2018;Buenos Aires;23
9738;Colision vehiculo-persona;Accidente automovilistico;-35;-59;2/5/2018;Buenos Aires;23
9739;Colision vehiculo-persona;Accidente automovilistico;-35;-59;2/5/2018;Buenos Aires;23
9740;Colision vehiculo-persona;Accidente automovilistico;-35;-58;22/5/2018;Buenos Aires;23
9741;Colision vehiculo-persona;Accidente automovilistico;-35;-58;22/5/2018;Buenos Aires;23
9742;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/5/2018;Buenos Aires;23
9743;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/5/2018;Buenos Aires;23
9744;Colision vehiculo-persona;Accidente automovilistico;-35;-58;14/5/2018;Buenos Aires;23
9745;Colision vehiculo-persona;Accidente automovilistico;-35;-58;14/5/2018;Buenos Aires;23
9746;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/5/2018;Buenos Aires;23
9747;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/5/2018;Buenos Aires;23
9748;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/6/2018;Buenos Aires;23
9749;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/6/2018;Buenos Aires;23
9750;Colision vehiculo-persona;Accidente automovilistico;-35;-58;16/6/2018;Buenos Aires;23
9751;Colision vehiculo-persona;Accidente automovilistico;-35;-58;16/6/2018;Buenos Aires;23
9752;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;26/6/2018;Buenos Aires;23
9753;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;26/6/2018;Buenos Aires;23
9754;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;10/6/2018;Buenos Aires;23
9755;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;10/6/2018;Buenos Aires;23
9756;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/6/2018;Buenos Aires;23
9757;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/6/2018;Buenos Aires;23
9758;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;29/6/2018;Buenos Aires;23
9759;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;29/6/2018;Buenos Aires;23
9760;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;8/6/2018;Buenos Aires;23
9761;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;8/6/2018;Buenos Aires;23
9762;Colision vehiculo-persona;Accidente automovilistico;-35;-58;14/6/2018;Buenos Aires;23
9763;Colision vehiculo-persona;Accidente automovilistico;-35;-58;14/6/2018;Buenos Aires;23
9764;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;25/6/2018;Buenos Aires;23
9765;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;25/6/2018;Buenos Aires;23
9766;Colision vehiculo-persona;Accidente automovilistico;-35;-59;2/6/2018;Buenos Aires;23
9767;Colision vehiculo-persona;Accidente automovilistico;-35;-59;2/6/2018;Buenos Aires;23
9768;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/6/2018;Buenos Aires;23
9769;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/6/2018;Buenos Aires;23
9770;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;10/7/2018;Buenos Aires;23
9771;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;10/7/2018;Buenos Aires;23
9772;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;4/7/2018;Buenos Aires;23
9773;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;4/7/2018;Buenos Aires;23
9774;Colision vehiculo-persona;Accidente automovilistico;-35;-58;21/7/2018;Buenos Aires;23
9775;Colision vehiculo-persona;Accidente automovilistico;-35;-58;21/7/2018;Buenos Aires;23
9776;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;7/7/2018;Buenos Aires;23
9777;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;7/7/2018;Buenos Aires;23
9778;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;16/7/2018;Buenos Aires;23
9779;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;16/7/2018;Buenos Aires;23
9780;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/7/2018;Buenos Aires;23
9781;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/7/2018;Buenos Aires;23
9782;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/7/2018;Buenos Aires;23
9783;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/7/2018;Buenos Aires;23
9784;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;14/7/2018;Buenos Aires;23
9785;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;14/7/2018;Buenos Aires;23
9786;Colision vehiculo-persona;Accidente automovilistico;-35;-58;29/7/2018;Buenos Aires;23
9787;Colision vehiculo-persona;Accidente automovilistico;-35;-58;29/7/2018;Buenos Aires;23
9788;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;11/7/2018;Buenos Aires;23
9789;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;11/7/2018;Buenos Aires;23
9790;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;16/7/2018;Buenos Aires;23
9791;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;16/7/2018;Buenos Aires;23
9792;Colision vehiculo-persona;Accidente automovilistico;-35;-59;23/7/2018;Buenos Aires;23
9793;Colision vehiculo-persona;Accidente automovilistico;-35;-59;23/7/2018;Buenos Aires;23
9794;Colision vehiculo-persona;Accidente automovilistico;-35;-59;25/7/2018;Buenos Aires;23
9795;Colision vehiculo-persona;Accidente automovilistico;-35;-59;25/7/2018;Buenos Aires;23
9796;Colision vehiculo-persona;Accidente automovilistico;-35;-58;15/7/2018;Buenos Aires;23
9797;Colision vehiculo-persona;Accidente automovilistico;-35;-58;15/7/2018;Buenos Aires;23
9798;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/8/2018;Buenos Aires;23
9799;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/8/2018;Buenos Aires;23
9800;Colision vehiculo-persona;Accidente automovilistico;2;-76;3/8/2018;Buenos Aires;23
9801;Colision vehiculo-persona;Accidente automovilistico;2;-76;3/8/2018;Buenos Aires;23
9802;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/8/2018;Buenos Aires;23
9803;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/8/2018;Buenos Aires;23
9804;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;3/8/2018;Buenos Aires;23
9805;Colision vehiculo-persona;Accidente automovilistico;-35;-58;17/8/2018;Buenos Aires;23
9806;Colision vehiculo-persona;Accidente automovilistico;-35;-58;17/8/2018;Buenos Aires;23
9807;Colision vehiculo-persona;Accidente automovilistico;-35;-58;15/8/2018;Buenos Aires;23
9808;Colision vehiculo-persona;Accidente automovilistico;-35;-58;15/8/2018;Buenos Aires;23
9809;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;2/8/2018;Buenos Aires;23
9810;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;2/8/2018;Buenos Aires;23
9811;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/8/2018;Buenos Aires;23
9812;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/8/2018;Buenos Aires;23
9813;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/8/2018;Buenos Aires;23
9814;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/8/2018;Buenos Aires;23
9815;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/8/2018;Buenos Aires;23
9816;Colision vehiculo-persona;Accidente automovilistico;-35;-58;31/8/2018;Buenos Aires;23
9817;Colision vehiculo-persona;Accidente automovilistico;-35;-58;31/8/2018;Buenos Aires;23
9818;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/8/2018;Buenos Aires;23
9819;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/8/2018;Buenos Aires;23
9820;Colision vehiculo-persona;Accidente automovilistico;-35;-58;10/8/2018;Buenos Aires;23
9821;Colision vehiculo-persona;Accidente automovilistico;-35;-58;10/8/2018;Buenos Aires;23
9822;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;19/8/2018;Buenos Aires;23
9823;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;19/8/2018;Buenos Aires;23
9824;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;17/8/2018;Buenos Aires;23
9825;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;17/8/2018;Buenos Aires;23
9826;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/8/2018;Buenos Aires;23
