Titulo;Descripcion;Categoria;latitud;longitud;fecha_hecho
28417;REP DE PORTUGAL;Colisión vehículo-vehículo;-35;-59;3/5/2019
28417;REP DE PORTUGAL;Colisión vehículo-vehículo;-35;-59;3/5/2019
28418;AVE CALCHAQUI;Sin determinar;-35;-58;3/5/2019
28418;AVE CALCHAQUI;Sin determinar;-35;-58;3/5/2019
28419;SAN JUAN;Colisión vehículo-persona;-34;-59;4/5/2019
28419;SAN JUAN;Colisión vehículo-persona;-34;-59;4/5/2019
28420;MONTEVIDEO;Sin determinar;-35;-58;4/5/2019
28420;MONTEVIDEO;Sin determinar;-35;-58;4/5/2019
28421;RUTA 36;Colisión vehículo-vehículo;-35;-58;4/5/2019
28421;RUTA 36;Colisión vehículo-vehículo;-35;-58;4/5/2019
28422;CAMINOGENERAL BELGRANO;Colisión vehículo-vehículo;-35;-58;4/5/2019
28422;CAMINOGENERAL BELGRANO;Colisión vehículo-vehículo;-35;-58;4/5/2019
28422;CAMINOGENERAL BELGRANO;Colisión vehículo-vehículo;-35;-58;4/5/2019
28423;RUTA 5;Colisión vehículo-vehículo;-35;-59;4/5/2019
28423;RUTA 5;Colisión vehículo-vehículo;-35;-59;4/5/2019
28424;RUTA 226;Colisión vehículo-vehículo;;;4/5/2019
28424;RUTA 226;Colisión vehículo-vehículo;;;4/5/2019
28425;RUTA 36;Colisión vehículo-vehículo;-35;-58;4/5/2019
28425;RUTA 36;Colisión vehículo-vehículo;-35;-58;4/5/2019
28426;MITRE;Colisión vehículo-vehículo;-34;-60;5/5/2019
28426;MITRE;Colisión vehículo-vehículo;-34;-60;5/5/2019
28427;JUAN B ALBERDI;Colisión vehículo-vehículo;-35;-62;5/5/2019
28427;JUAN B ALBERDI;Colisión vehículo-vehículo;-35;-62;5/5/2019
28428;ALBERTI;Vuelco-Despistes;-38;-58;5/5/2019
28428;ALBERTI;Vuelco-Despistes;-38;-58;5/5/2019
28429;ARRECIFES;Colisión vehículo-vehículo;-35;-59;6/5/2019
28429;ARRECIFES;Colisión vehículo-vehículo;-35;-59;6/5/2019
28430;AVE RICARDO BALBIN;Colisión vehículo-persona;-35;-59;6/5/2019
28430;AVE RICARDO BALBIN;Colisión vehículo-persona;-35;-59;6/5/2019
28431;DIAG 74;Colisión vehículo-vehículo;-35;-58;6/5/2019
28431;DIAG 74;Colisión vehículo-vehículo;-35;-58;6/5/2019
28432;RUTA 226;Colisión vehículo-persona;-38;-58;7/5/2019
28432;RUTA 226;Colisión vehículo-persona;-38;-58;7/5/2019
28433;RUTA 5;Colisión vehículo-vehículo;-35;-60;9/5/2019
28433;RUTA 5;Colisión vehículo-vehículo;-35;-60;9/5/2019
28433;RUTA 5;Colisión vehículo-vehículo;-35;-60;9/5/2019
28433;RUTA 5;Colisión vehículo-vehículo;-35;-60;9/5/2019
28433;RUTA 5;Colisión vehículo-vehículo;-35;-60;9/5/2019
28434;JOSE OTERO;Colisión vehículo-vehículo;-35;-59;9/5/2019
28434;JOSE OTERO;Colisión vehículo-vehículo;-35;-59;9/5/2019
28435;60;Colisión vehículo-vehículo;-35;-58;9/5/2019
28435;60;Colisión vehículo-vehículo;-35;-58;9/5/2019
28436;RUTA 11;Colisión vehículo-vehículo;-37;-57;11/5/2019
28436;RUTA 11;Colisión vehículo-vehículo;-37;-57;11/5/2019
28437;CARLOS F MELO;Colisión vehículo-vehículo;-35;-58;11/5/2019
28437;CARLOS F MELO;Colisión vehículo-vehículo;-35;-58;11/5/2019
28438;AUTOVIA 2;Vuelco-Despistes;;;11/5/2019
28438;AUTOVIA 2;Vuelco-Despistes;;;11/5/2019
28439;RUTA PROVINCIAL  51 DIRECCIÓN GENERAL;Vuelco-Despistes;-36;-60;12/5/2019
28439;RUTA PROVINCIAL  51 DIRECCIÓN GENERAL;Vuelco-Despistes;-36;-60;12/5/2019
28440;CAMINO 038;Colisión vehículo-vehículo;-34;-59;13/5/2019
28440;CAMINO 038;Colisión vehículo-vehículo;-34;-59;13/5/2019
28441;LISANDRO DE LA TORRE;Colisión vehículo-persona;-35;-59;14/5/2019
28441;LISANDRO DE LA TORRE;Colisión vehículo-persona;-35;-59;14/5/2019
28442;RUTA 7;Colisión vehículo-persona;-34;-59;14/5/2019
28442;RUTA 7;Colisión vehículo-persona;-34;-59;14/5/2019
28443;RUTA NAC. 205;Colisión vehículo-vehículo;-35;-59;15/5/2019
28443;RUTA NAC. 205;Colisión vehículo-vehículo;-35;-59;15/5/2019
28443;RUTA NAC. 205;Colisión vehículo-vehículo;-35;-59;15/5/2019
28443;RUTA NAC. 205;Colisión vehículo-vehículo;-35;-59;15/5/2019
28444;RUTA PROV 51;Colisión vehículo-vehículo;-37;-60;15/5/2019
28444;RUTA PROV 51;Colisión vehículo-vehículo;-37;-60;15/5/2019
28445;RUTA 9;Colisión vehículo-persona;;;16/5/2019
28445;RUTA 9;Colisión vehículo-persona;;;16/5/2019
28446;TOKIO;Sin determinar;-35;-59;17/5/2019
28446;TOKIO;Sin determinar;-35;-59;17/5/2019
28447;ZEPPELIN;Sin determinar;-35;-59;17/5/2019
28447;ZEPPELIN;Sin determinar;-35;-59;17/5/2019
28448;RUTA 5;Colisión vehículo-vehículo;-35;-59;17/5/2019
28448;RUTA 5;Colisión vehículo-vehículo;-35;-59;17/5/2019
28448;RUTA 5;Colisión vehículo-vehículo;-35;-59;17/5/2019
28449;RUTA 3;Colisión vehículo-vehículo;-39;-62;18/5/2019
28449;RUTA 3;Colisión vehículo-vehículo;-39;-62;18/5/2019
28450;RUTA 252;Colisión vehículo-vehículo;;;18/5/2019
28450;RUTA 252;Colisión vehículo-vehículo;;;18/5/2019
28451;RIVADAVIA;Colisión vehículo-vehículo;-34;-59;19/5/2019
28451;RIVADAVIA;Colisión vehículo-vehículo;-34;-59;19/5/2019
28452;RUTA 5;Colisión vehículo-persona;-35;-59;19/5/2019
28452;RUTA 5;Colisión vehículo-persona;-35;-59;19/5/2019
28453;PRIMERA JUNTA;Colisión vehículo-persona;-38;-60;19/5/2019
28453;PRIMERA JUNTA;Colisión vehículo-persona;-38;-60;19/5/2019
28454;RUTA 22;Colisión vehículo-vehículo;-39;-63;19/5/2019
28454;RUTA 22;Colisión vehículo-vehículo;-39;-63;19/5/2019
28455;NUESTRA SENORA DEL CARMEN;Colisión vehículo-vehículo;-40;-63;19/5/2019
28455;NUESTRA SENORA DEL CARMEN;Colisión vehículo-vehículo;-40;-63;19/5/2019
28456;RUTA PROVINCIAL 28;Colisión vehículo-vehículo;-34;-59;19/5/2019
28456;RUTA PROVINCIAL 28;Colisión vehículo-vehículo;-34;-59;19/5/2019
28457;CARABOBO;Colisión vehículo-persona;-35;-59;19/5/2019
28457;CARABOBO;Colisión vehículo-persona;-35;-59;19/5/2019
28458;JOHANES GUTEMBERG;Colisión vehículo-vehículo;-38;-58;22/5/2019
28458;JOHANES GUTEMBERG;Colisión vehículo-vehículo;-38;-58;22/5/2019
28459;CENTENARIO URUGUAYO;Colisión vehículo-vehículo;-35;-58;22/5/2019
28459;CENTENARIO URUGUAYO;Colisión vehículo-vehículo;-35;-58;22/5/2019
28460;AU. PANAMERICANA;Colisión vehículo-vehículo;-34;-59;22/5/2019
28460;AU. PANAMERICANA;Colisión vehículo-vehículo;-34;-59;22/5/2019
28461;RUTA PROV 191;Vuelco-Despistes;-34;-60;23/5/2019
28461;RUTA PROV 191;Vuelco-Despistes;-34;-60;23/5/2019
28462;YAPEYU;Colisión vehículo-persona;-35;-58;23/5/2019
28462;YAPEYU;Colisión vehículo-persona;-35;-58;23/5/2019
28463;RYUTA NACIONAL N° 9  KM177;Colisión vehículo-vehículo;;;24/5/2019
28463;RYUTA NACIONAL N° 9  KM177;Colisión vehículo-vehículo;;;24/5/2019
28464;AVE MAIPU;Colisión vehículo-persona;-35;-58;24/5/2019
28464;AVE MAIPU;Colisión vehículo-persona;-35;-58;24/5/2019
28465;ESTANISLAO DEL CAMPO;Sin determinar;-35;-59;24/5/2019
28465;ESTANISLAO DEL CAMPO;Sin determinar;-35;-59;24/5/2019
28465;ESTANISLAO DEL CAMPO;Sin determinar;-35;-59;24/5/2019
28466;AVE LACAZE;Colisión vehículo-vehículo;-35;-58;24/5/2019
28466;AVE LACAZE;Colisión vehículo-vehículo;-35;-58;24/5/2019
28467;RUTA 205;Colisión vehículo-vehículo;;;25/5/2019
28467;RUTA 205;Colisión vehículo-vehículo;;;25/5/2019
28468;AUTP ING  PASCUAL PALAZZO;Colisión vehículo-persona;-35;-59;25/5/2019
28468;AUTP ING  PASCUAL PALAZZO;Colisión vehículo-persona;-35;-59;25/5/2019
28469;GRAL DONATO ALVAREZ;Colisión vehículo-vehículo;-35;-58;25/5/2019
28469;GRAL DONATO ALVAREZ;Colisión vehículo-vehículo;-35;-58;25/5/2019
28470;EL BARBIJO;Colisión vehículo-objeto;-35;-59;26/5/2019
28470;EL BARBIJO;Colisión vehículo-objeto;-35;-59;26/5/2019
28470;EL BARBIJO;Colisión vehículo-objeto;-35;-59;26/5/2019
28471;RUTA 205;Colisión vehículo-vehículo;-35;-59;27/5/2019
28471;RUTA 205;Colisión vehículo-vehículo;-35;-59;27/5/2019
28472;19;Colisión vehículo-vehículo;-35;-58;28/5/2019
28472;19;Colisión vehículo-vehículo;-35;-58;28/5/2019
28473;6 DE JULIO;Colisión vehículo-vehículo;-34;-59;29/5/2019
28473;6 DE JULIO;Colisión vehículo-vehículo;-34;-59;29/5/2019
28474;CISI;Colisión vehículo-vehículo;;;30/5/2019
28474;CISI;Colisión vehículo-vehículo;;;30/5/2019
28475;AVE DR HONORIO PUEYRREDON;Colisión vehículo-persona;-34;-59;30/5/2019
28475;AVE DR HONORIO PUEYRREDON;Colisión vehículo-persona;-34;-59;30/5/2019
28477;RUTA PROV 6;Sin determinar;-35;-59;1/6/2019
28477;RUTA PROV 6;Sin determinar;-35;-59;1/6/2019
28478;CATRIL;Colisión vehículo-vehículo;-38;-61;1/6/2019
28478;CATRIL;Colisión vehículo-vehículo;-38;-61;1/6/2019
28478;CATRIL;Colisión vehículo-vehículo;-38;-61;1/6/2019
28478;CATRIL;Colisión vehículo-vehículo;-38;-61;1/6/2019
28479;RUTA NAC 3;Colisión vehículo-vehículo;-39;-62;1/6/2019
28479;RUTA NAC 3;Colisión vehículo-vehículo;-39;-62;1/6/2019
28480;12 DE OCTUBRE;Colisión vehículo-vehículo;-34;-59;1/6/2019
28480;12 DE OCTUBRE;Colisión vehículo-vehículo;-34;-59;1/6/2019
28481;RUTA 2;Colisión vehículo-vehículo;-35;-58;1/6/2019
28481;RUTA 2;Colisión vehículo-vehículo;-35;-58;1/6/2019
28481;RUTA 2;Colisión vehículo-vehículo;-35;-58;1/6/2019
28481;RUTA 2;Colisión vehículo-vehículo;-35;-58;1/6/2019
28482;RUTA NAC 7;Colisión vehículo-vehículo;-34;-59;2/6/2019
28482;RUTA NAC 7;Colisión vehículo-vehículo;-34;-59;2/6/2019
28483;RUTA 58;Colisión vehículo-vehículo;;;2/6/2019
28483;RUTA 58;Colisión vehículo-vehículo;;;2/6/2019
28483;RUTA 58;Colisión vehículo-vehículo;;;2/6/2019
28483;RUTA 58;Colisión vehículo-vehículo;;;2/6/2019
28484;RUTA 46;Colisión vehículo-vehículo;-35;-60;2/6/2019
28484;RUTA 46;Colisión vehículo-vehículo;-35;-60;2/6/2019
28485;PORTUGAL;Colisión vehículo-vehículo;-38;-58;4/6/2019
28485;PORTUGAL;Colisión vehículo-vehículo;-38;-58;4/6/2019
28486;WASHINGTON;Colisión vehículo-objeto;-39;-62;4/6/2019
28486;WASHINGTON;Colisión vehículo-objeto;-39;-62;4/6/2019
28487;CNEL MENDEZ;Colisión vehículo-persona;-35;-58;4/6/2019
28487;CNEL MENDEZ;Colisión vehículo-persona;-35;-58;4/6/2019
28488;RUTA NAC 33;Colisión vehículo-vehículo;-37;-63;5/6/2019
28488;RUTA NAC 33;Colisión vehículo-vehículo;-37;-63;5/6/2019
28489;AVE  PATRICIO PERALTA RAMOS;Colisión vehículo-objeto;-38;-58;5/6/2019
28489;AVE  PATRICIO PERALTA RAMOS;Colisión vehículo-objeto;-38;-58;5/6/2019
28489;AVE  PATRICIO PERALTA RAMOS;Colisión vehículo-objeto;-38;-58;5/6/2019
28490;101;Colisión vehículo-vehículo;-40;-63;5/6/2019
28490;101;Colisión vehículo-vehículo;-40;-63;5/6/2019
28491;RUTA NAC 8;Colisión vehículo-vehículo;-34;-60;5/6/2019
28491;RUTA NAC 8;Colisión vehículo-vehículo;-34;-60;5/6/2019
28492;44;Colisión vehículo-vehículo;-35;-58;5/6/2019
28492;44;Colisión vehículo-vehículo;-35;-58;5/6/2019
28493;AUTP ING PASCUAL PALAZZO;Colisión vehículo-vehículo;;;6/6/2019
28493;AUTP ING PASCUAL PALAZZO;Colisión vehículo-vehículo;;;6/6/2019
28494;CAMINOGENERAL BELGRANO;Sin determinar;-35;-58;6/6/2019
28494;CAMINOGENERAL BELGRANO;Sin determinar;-35;-58;6/6/2019
28495;RUTA 226;Colisión vehículo-persona;;;6/6/2019
28495;RUTA 226;Colisión vehículo-persona;;;6/6/2019
28496;COLECTORA OESTE;Colisión vehículo-persona;-34;-59;7/6/2019
28496;COLECTORA OESTE;Colisión vehículo-persona;-34;-59;7/6/2019
28497;RUTA NAC 9;Colisión vehículo-vehículo;-34;-59;7/6/2019
28497;RUTA NAC 9;Colisión vehículo-vehículo;-34;-59;7/6/2019
28498;RUTA 51;Colisión vehículo-vehículo;;;7/6/2019
28498;RUTA 51;Colisión vehículo-vehículo;;;7/6/2019
28499;PAULA ALBARRACIN;Colisión vehículo-persona;-35;-59;7/6/2019
28499;PAULA ALBARRACIN;Colisión vehículo-persona;-35;-59;7/6/2019
28500;DEL VALLE;Colisión vehículo-vehículo;-37;-60;8/6/2019
28500;DEL VALLE;Colisión vehículo-vehículo;-37;-60;8/6/2019
28500;DEL VALLE;Colisión vehículo-vehículo;-37;-60;8/6/2019
28500;DEL VALLE;Colisión vehículo-vehículo;-37;-60;8/6/2019
28501;AVE SANTA FE;Sin determinar;-35;-59;8/6/2019
28501;AVE SANTA FE;Sin determinar;-35;-59;8/6/2019
28502;BLVD    SANTA FE;Colisión vehículo-vehículo;-35;-58;8/6/2019
28502;BLVD    SANTA FE;Colisión vehículo-vehículo;-35;-58;8/6/2019
28503;RIVADAVIA;Vuelco-Despistes;-35;-59;9/6/2019
28503;RIVADAVIA;Vuelco-Despistes;-35;-59;9/6/2019
28503;RIVADAVIA;Vuelco-Despistes;-35;-59;9/6/2019
28504;RUTA PANAMERICANA;Colisión vehículo-vehículo;-34;-59;9/6/2019
28504;RUTA PANAMERICANA;Colisión vehículo-vehículo;-34;-59;9/6/2019
28505;AVE REP ARGENTINA;Sin determinar;;;9/6/2019
28505;AVE REP ARGENTINA;Sin determinar;;;9/6/2019
28506;ING HUERGO;Sin determinar;-35;-58;9/6/2019
28506;ING HUERGO;Sin determinar;-35;-58;9/6/2019
28507;ITALIA;Colisión vehículo-vehículo;-34;-59;10/6/2019
28507;ITALIA;Colisión vehículo-vehículo;-34;-59;10/6/2019
28508;AVE  DE LOS CONSTITUYENTES;Sin determinar;-34;-59;10/6/2019
28508;AVE  DE LOS CONSTITUYENTES;Sin determinar;-34;-59;10/6/2019
28509;25 DE MAYO;Sin determinar;;;10/6/2019
28509;25 DE MAYO;Sin determinar;;;10/6/2019
28510;RUTA NAC 5;Colisión vehículo-objeto;-35;-61;11/6/2019
28510;RUTA NAC 5;Colisión vehículo-objeto;-35;-61;11/6/2019
28511;RUTA 9;Colisión vehículo-vehículo;-34;-59;12/6/2019
28511;RUTA 9;Colisión vehículo-vehículo;-34;-59;12/6/2019
28512;BOMBERO VOLUNTARIO SENZABELLO;Colisión vehículo-persona;-35;-58;12/6/2019
28512;BOMBERO VOLUNTARIO SENZABELLO;Colisión vehículo-persona;-35;-58;12/6/2019
28513;Ramal Campana (R.N. 9);Colisión vehículo-persona;-34;-59;12/6/2019
28513;Ramal Campana (R.N. 9);Colisión vehículo-persona;-34;-59;12/6/2019
28514;AVE FLORENCIO VARELA;Sin determinar;-35;-58;13/6/2019
28514;AVE FLORENCIO VARELA;Sin determinar;-35;-58;13/6/2019
28515;12;Colisión vehículo-persona;-35;-59;14/6/2019
28515;12;Colisión vehículo-persona;-35;-59;14/6/2019
28516;MITRE;Colisión vehículo-vehículo;-35;-59;14/6/2019
28516;MITRE;Colisión vehículo-vehículo;-35;-59;14/6/2019
28517;9 DE JULIO;Colisión vehículo-vehículo;-35;-59;15/6/2019
28517;9 DE JULIO;Colisión vehículo-vehículo;-35;-59;15/6/2019
28518;GRAL HORNOS;Colisión vehículo-persona;;;15/6/2019
28518;GRAL HORNOS;Colisión vehículo-persona;;;15/6/2019
28519;CAMINO CENTENARIO;Colisión vehículo-persona;-35;-58;15/6/2019
28519;CAMINO CENTENARIO;Colisión vehículo-persona;-35;-58;15/6/2019
28520;CHACABUCO;Colisión vehículo-vehículo;-37;-58;15/6/2019
28520;CHACABUCO;Colisión vehículo-vehículo;-37;-58;15/6/2019
28521;BERNARDO DE IRIGOYEN;Colisión vehículo-persona;-35;-59;16/6/2019
28521;BERNARDO DE IRIGOYEN;Colisión vehículo-persona;-35;-59;16/6/2019
28522;AVE DEL LIBERTADOR;Colisión vehículo-persona;-35;-59;16/6/2019
28522;AVE DEL LIBERTADOR;Colisión vehículo-persona;-35;-59;16/6/2019
28523;SALTA;Colisión vehículo-persona;-35;-58;16/6/2019
28523;SALTA;Colisión vehículo-persona;-35;-58;16/6/2019
28524;RUTA 46;Vuelco-Despistes;;;17/6/2019
28524;RUTA 46;Vuelco-Despistes;;;17/6/2019
28525;RUTA NACIONAL 7;Colisión vehículo-vehículo;-35;-61;17/6/2019
28525;RUTA NACIONAL 7;Colisión vehículo-vehículo;-35;-61;17/6/2019
28526;BROWN;Colisión vehículo-persona;-37;-60;17/6/2019
28526;BROWN;Colisión vehículo-persona;-37;-60;17/6/2019
28527;EL PALMAR;Colisión vehículo-persona;-35;-61;18/6/2019
28527;EL PALMAR;Colisión vehículo-persona;-35;-61;18/6/2019
28528;ACUNA;Colisión vehículo-vehículo;-35;-59;18/6/2019
28528;ACUNA;Colisión vehículo-vehículo;-35;-59;18/6/2019
28529;AVE MAIPU;Sin determinar;-35;-58;18/6/2019
28529;AVE MAIPU;Sin determinar;-35;-58;18/6/2019
28530;RUTA 202;Colisión vehículo-vehículo;;;18/6/2019
28530;RUTA 202;Colisión vehículo-vehículo;;;18/6/2019
28531;FRENCH;Colisión vehículo-persona;-35;-59;18/6/2019
28531;FRENCH;Colisión vehículo-persona;-35;-59;18/6/2019
28532;VILGRE LAMADRID;Colisión vehículo-vehículo;-36;-58;19/6/2019
28532;VILGRE LAMADRID;Colisión vehículo-vehículo;-36;-58;19/6/2019
28533;RIVADAVIA;Colisión vehículo-vehículo;-34;-59;20/6/2019
28533;RIVADAVIA;Colisión vehículo-vehículo;-34;-59;20/6/2019
28534;AVE ITE CROVARA;Sin determinar;-35;-59;20/6/2019
28534;AVE ITE CROVARA;Sin determinar;-35;-59;20/6/2019
28535;29;Colisión vehículo-vehículo;-35;-58;20/6/2019
28535;29;Colisión vehículo-vehículo;-35;-58;20/6/2019
28536;RIVADAVIA (7);Colisión vehículo-vehículo;-35;-60;21/6/2019
28536;RIVADAVIA (7);Colisión vehículo-vehículo;-35;-60;21/6/2019
28537;RUTA 11;Colisión vehículo-vehículo;-35;-58;21/6/2019
28537;RUTA 11;Colisión vehículo-vehículo;-35;-58;21/6/2019
28538;OZANAM;Colisión vehículo-vehículo;-35;-59;22/6/2019
28538;OZANAM;Colisión vehículo-vehículo;-35;-59;22/6/2019
28539;RUTA NACIONAL N| 33;Vuelco-Despistes;;;23/6/2019
28539;RUTA NACIONAL N| 33;Vuelco-Despistes;;;23/6/2019
28540;BENJAMIN MATIENZO;Colisión vehículo-vehículo;-35;-59;23/6/2019
28540;BENJAMIN MATIENZO;Colisión vehículo-vehículo;-35;-59;23/6/2019
28541;AUTOVIA 2;Colisión vehículo-vehículo;-35;-58;23/6/2019
28541;AUTOVIA 2;Colisión vehículo-vehículo;-35;-58;23/6/2019
28542;RUTA 11;Vuelco-Despistes;;;23/6/2019
28542;RUTA 11;Vuelco-Despistes;;;23/6/2019
28543;RUTA 188;Colisión vehículo-vehículo;-35;-62;26/6/2019
28543;RUTA 188;Colisión vehículo-vehículo;-35;-62;26/6/2019
28544;RUTA NAC 8;Colisión vehículo-vehículo;-34;-59;26/6/2019
28544;RUTA NAC 8;Colisión vehículo-vehículo;-34;-59;26/6/2019
28545;NICOLAS RODRIGUEZ;Colisión vehículo-vehículo;-35;-58;26/6/2019
28545;NICOLAS RODRIGUEZ;Colisión vehículo-vehículo;-35;-58;26/6/2019
28546;AVE EVA PERON;Colisión vehículo-vehículo;-35;-58;26/6/2019
28546;AVE EVA PERON;Colisión vehículo-vehículo;-35;-58;26/6/2019
28546;AVE EVA PERON;Colisión vehículo-vehículo;-35;-58;26/6/2019
28547;AUTOPISTA PANAMERICANA KM 47;Colisión vehículo-vehículo;-34;-59;27/6/2019
28547;AUTOPISTA PANAMERICANA KM 47;Colisión vehículo-vehículo;-34;-59;27/6/2019
28548;SAN JOSE DE FLORES;Colisión vehículo-persona;-35;-59;27/6/2019
28548;SAN JOSE DE FLORES;Colisión vehículo-persona;-35;-59;27/6/2019
28549;AUTOPISTA EZEIZA - CAÑUELAS;Sin determinar;-35;-59;27/6/2019
28549;AUTOPISTA EZEIZA - CAÑUELAS;Sin determinar;-35;-59;27/6/2019
28550;CORDOBA;Colisión vehículo-persona;-35;-59;30/6/2019
28550;CORDOBA;Colisión vehículo-persona;-35;-59;30/6/2019
28604;Ruta Pcial. Nº 308;Colisión vehículo-vehículo;;;1/6/2019
28604;Ruta Pcial. Nº 308;Colisión vehículo-vehículo;;;1/6/2019
28604;Ruta Pcial. Nº 308;Colisión vehículo-vehículo;;;1/6/2019
28605;Ruta Nac. Nº 38;Colisión vehículo-persona;;;1/6/2019
28605;Ruta Nac. Nº 38;Colisión vehículo-persona;;;1/6/2019
28606;Ruta Pcial. Nº 304;Colisión vehículo-vehículo;;;1/6/2019
28606;Ruta Pcial. Nº 304;Colisión vehículo-vehículo;;;1/6/2019
28606;Ruta Pcial. Nº 304;Colisión vehículo-vehículo;;;1/6/2019
28607;Ruta Pcial. Nº 341 Km. 21;Colisión vehículo-persona;;;2/6/2019
28607;Ruta Pcial. Nº 341 Km. 21;Colisión vehículo-persona;;;2/6/2019
28608;Av. Roca;Colisión vehículo-vehículo;-27;-65;8/6/2019
28608;Av. Roca;Colisión vehículo-vehículo;-27;-65;8/6/2019
28609;Ruta Pcial. Nº 334;Colisión vehículo-vehículo;;;8/6/2019
28609;Ruta Pcial. Nº 334;Colisión vehículo-vehículo;;;8/6/2019
28610;Ruta Nac. Nº 38;Colisión vehículo-objeto;;;16/6/2019
28610;Ruta Nac. Nº 38;Colisión vehículo-objeto;;;16/6/2019
28611;Ruta Pcial. Nº 301;Vuelco-Despistes;;;17/6/2019
28611;Ruta Pcial. Nº 301;Vuelco-Despistes;;;17/6/2019
28612;Ruta Pcial. Nº 312;Otro;;;14/6/2019
28612;Ruta Pcial. Nº 312;Otro;;;14/6/2019
28613;San Martin;Colisión vehículo-vehículo;-27;-65;20/6/2019
28613;San Martin;Colisión vehículo-vehículo;-27;-65;20/6/2019
28614;Av. Benjamín Aráoz;Colisión vehículo-vehículo;;;19/6/2019
28614;Av. Benjamín Aráoz;Colisión vehículo-vehículo;;;19/6/2019
28615;Ruta Pcial. Nº 325;Colisión vehículo-vehículo;;;23/6/2019
28615;Ruta Pcial. Nº 325;Colisión vehículo-vehículo;;;23/6/2019
28616;Remedios de Escalada;Colisión vehículo-vehículo;-27;-66;24/6/2019
28616;Remedios de Escalada;Colisión vehículo-vehículo;-27;-66;24/6/2019
28617;Av. Saenz Peña;Colisión vehículo-vehículo;-28;-66;28/6/2019
28617;Av. Saenz Peña;Colisión vehículo-vehículo;-28;-66;28/6/2019
28618;Autopista Circunvalacion  Av. Juan B. Justo al 3500-Puente;Colisión vehículo-vehículo;;;29/6/2019
28618;Autopista Circunvalacion  Av. Juan B. Justo al 3500-Puente;Colisión vehículo-vehículo;;;29/6/2019
28619;Av. Mate de Luna;Colisión vehículo-vehículo;;;30/6/2019
28619;Av. Mate de Luna;Colisión vehículo-vehículo;;;30/6/2019
28620;Catamarca;Colisión vehículo-objeto;-28;-66;30/6/2019
28620;Catamarca;Colisión vehículo-objeto;-28;-66;30/6/2019
28621;Ruta Pcial. Nº 331;Colisión vehículo-objeto;;;8/6/2019
28621;Ruta Pcial. Nº 331;Colisión vehículo-objeto;;;8/6/2019
28622;Peru;Colisión vehículo-persona;-27;-65;2/6/2019
28622;Peru;Colisión vehículo-persona;-27;-65;2/6/2019
28623;Ruta Nac. Nº 9 Km. 1349;Colisión vehículo-persona;;;11/6/2019
28623;Ruta Nac. Nº 9 Km. 1349;Colisión vehículo-persona;;;11/6/2019
28624;Autopista Tucuman-Famailla;Colisión vehículo-persona;;;12/6/2019
28624;Autopista Tucuman-Famailla;Colisión vehículo-persona;;;12/6/2019
28625;Los Sauces;Colisión vehículo-vehículo;-27;-65;5/6/2019
28625;Los Sauces;Colisión vehículo-vehículo;-27;-65;5/6/2019
28626;Av. Coronel Suarez;Colisión vehículo-vehículo;;;8/6/2019
28626;Av. Coronel Suarez;Colisión vehículo-vehículo;;;8/6/2019
28626;Av. Coronel Suarez;Colisión vehículo-vehículo;;;8/6/2019
28627;Ruta Nac. Nº 9 Km.;Vuelco-Despistes;;;12/6/2019
28627;Ruta Nac. Nº 9 Km.;Vuelco-Despistes;;;12/6/2019
28628;Ruta Nac. Nº 38 (traza nueva);Vuelco-Despistes;;;9/6/2019
28628;Ruta Nac. Nº 38 (traza nueva);Vuelco-Despistes;;;9/6/2019
28629;Av. Francisco de Aguirre;Colisión vehículo-vehículo;;;26/6/2019
28629;Av. Francisco de Aguirre;Colisión vehículo-vehículo;;;26/6/2019
28630;San Lorenzo;Colisión vehículo-vehículo;-27;-65;9/6/2019
28630;San Lorenzo;Colisión vehículo-vehículo;-27;-65;9/6/2019
28631;Las Piedras;Colisión vehículo-vehículo;;;8/6/2019
28631;Las Piedras;Colisión vehículo-vehículo;;;8/6/2019
28632;Ruta Nac. Nº 9;Colisión vehículo-objeto;;;8/6/2019
28632;Ruta Nac. Nº 9;Colisión vehículo-objeto;;;8/6/2019
28633;Av. Jujuy;Colisión vehículo-vehículo;;;6/6/2019
28633;Av. Jujuy;Colisión vehículo-vehículo;;;6/6/2019
28633;Av. Jujuy;Colisión vehículo-vehículo;;;6/6/2019
28633;Av. Jujuy;Colisión vehículo-vehículo;;;6/6/2019
28634;Ruta Pcial. Nº 306 Km. 30;Colisión vehículo-vehículo;;;15/6/2019
28634;Ruta Pcial. Nº 306 Km. 30;Colisión vehículo-vehículo;;;15/6/2019
28635;Ruta Provincial 23;Vuelco-Despistes;-24;-65;31/8/2019
28635;Ruta Provincial 23;Vuelco-Despistes;-24;-65;31/8/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
28651;Ruta Nac. Nº 157;Vuelco-Despistes;;;1/7/2019
